PlayerName,ThreePointPct,ThreePointPct_ZScore,ThreePointPct_Rank
Jakob Poeltl,1.0,6.837570534952121,1
Luke Kennard,0.449,1.1035333256042328,2
Desmond Bane,0.436,0.9682475112276037,3
Tyrese Maxey,0.427,0.8745881012745528,4
Cameron Johnson,0.425,0.8537748990627637,5
Lonzo Ball,0.423,0.8329616968509747,6
Seth Curry,0.422,0.8225550957450801,7
Norman Powell,0.419,0.7913352924273964,8
Kyrie Irving,0.418,0.7809286913215019,9
P.J. Tucker,0.415,0.7497088880038183,10
Tyrese Haliburton,0.414,0.7393022868979238,11
Eric Gordon,0.412,0.7184890846861346,12
Jrue Holiday,0.411,0.7080824835802401,13
Karl-Anthony Towns,0.41,0.6976758824743455,14
Grayson Allen,0.409,0.687269281368451,15
Mike Conley,0.408,0.6768626802625565,16
Anfernee Simons,0.405,0.6456428769448734,17
Alec Burks,0.404,0.6352362758389789,18
Patty Mills,0.4,0.5936098714154007,19
Tyler Herro,0.399,0.5832032703095061,20
Keldon Johnson,0.398,0.5727966692036116,21
Monté Morris,0.395,0.5415768658859279,22
Pat Connaughton,0.395,0.5415768658859279,22
Dorian Finney-Smith,0.395,0.5415768658859279,22
Harrison Barnes,0.394,0.5311702647800334,25
Bobby Portis,0.393,0.5207636636741388,26
Andrew Wiggins,0.393,0.5207636636741388,26
Malik Monk,0.391,0.4999504614623498,28
Gordon Hayward,0.391,0.4999504614623498,28
Kentavious Caldwell-Pope,0.39,0.48954386035645525,30
Christian Wood,0.39,0.48954386035645525,30
LaMelo Ball,0.389,0.47913725925056067,32
Evan Fournier,0.389,0.47913725925056067,32
Kevin Huerter,0.389,0.47913725925056067,32
Zach LaVine,0.389,0.47913725925056067,32
Royce O'Neale,0.389,0.47913725925056067,32
CJ McCollum,0.388,0.46873065814466613,37
Bojan Bogdanović,0.387,0.4583240570387716,38
Klay Thompson,0.385,0.4375108548269825,39
Coby White,0.385,0.4375108548269825,39
Gary Harris,0.384,0.42710425372108796,41
Cody Martin,0.384,0.42710425372108796,41
Gary Trent Jr.,0.383,0.4166976526151934,43
Darius Garland,0.383,0.4166976526151934,43
Devin Booker,0.383,0.4166976526151934,43
Kevin Durant,0.383,0.4166976526151934,43
Trae Young,0.382,0.4062910515092989,47
Mo Bamba,0.381,0.3958844504034043,48
Danilo Gallinari,0.381,0.3958844504034043,48
Stephen Curry,0.38,0.3854778492975098,50
De'Andre Hunter,0.379,0.37507124819161525,51
Robert Covington,0.378,0.3646646470857207,52
Kyle Lowry,0.377,0.35425804597982613,53
Fred VanVleet,0.377,0.35425804597982613,53
Ayo Dosunmu,0.376,0.3438514448739316,55
Kevin Porter Jr.,0.375,0.33344484376803707,56
Carmelo Anthony,0.375,0.33344484376803707,56
Terry Rozier,0.374,0.32303824266214254,58
Khris Middleton,0.373,0.31263164155624795,59
Jalen Brunson,0.373,0.31263164155624795,59
Duncan Robinson,0.372,0.3022250404503534,61
Joel Embiid,0.371,0.2918184393444589,62
Mikal Bridges,0.369,0.2710052371326698,63
Chris Duarte,0.369,0.2710052371326698,63
Deandre Ayton,0.368,0.26059863602677524,65
Bogdan Bogdanović,0.368,0.26059863602677524,65
Kemba Walker,0.367,0.2501920349208807,67
Tobias Harris,0.367,0.2501920349208807,67
Justin Holiday,0.367,0.2501920349208807,67
Marcus Morris Sr.,0.367,0.2501920349208807,67
Buddy Hield,0.366,0.23978543381498618,71
Terance Mann,0.365,0.22937883270909162,72
Will Barton,0.365,0.22937883270909162,72
P.J. Washington,0.365,0.22937883270909162,72
Jordan Poole,0.364,0.2189722316031971,75
John Collins,0.364,0.2189722316031971,75
OG Anunoby,0.363,0.20856563049730253,77
Devin Vassell,0.361,0.18775242828551345,78
Jonas Valančiūnas,0.361,0.18775242828551345,78
Reggie Bullock Jr.,0.36,0.17734582717961891,80
Garrison Mathews,0.36,0.17734582717961891,80
LeBron James,0.359,0.16693922607372436,82
Jerami Grant,0.358,0.15653262496782983,83
Jaylen Brown,0.358,0.15653262496782983,83
Lauri Markkanen,0.358,0.15653262496782983,83
Anthony Edwards,0.357,0.14612602386193527,86
Donovan Mitchell,0.355,0.12531282165014618,87
Franz Wagner,0.354,0.11490622054425163,88
Paul George,0.354,0.11490622054425163,88
Luka Dončić,0.353,0.10449961943835709,90
Jayson Tatum,0.353,0.10449961943835709,90
DeMar DeRozan,0.352,0.09409301833246254,92
Isaac Okoro,0.35,0.07327981612067345,93
Jae Crowder,0.348,0.052466613908884366,94
Saddiq Bey,0.346,0.03165341169709528,95
Kelly Oubre Jr.,0.345,0.021246810591200736,96
